Order ID,Order Date,Ship Date,Customer Segment,Country,Category,Product,Quantity,Unit Price ($),Discount,Revenue ($),Cost ($),Profit ($),Profit Margin %,Shipping Days,Month Name
ORD-2023-1486,2023-05-10,2023-05-13,Consumer,Uae,Mobile Devices,Smartwatch Series 5,1,280,0.0,280.0,150,130.0,46.42857142857143,3,May
ORD-2023-1487,2023-05-19,2023-05-20,Corporate,United States,Mobile Devices,Smartphone Ultra,1,950,0.0,950.0,600,350.0,36.84210526315789,1,May
ORD-2023-1488,2023-10-18,2023-10-19,Consumer,Saudi Arabia,Mobile Devices,Smartphone Ultra,15,950,0.1,12825.0,9000,3825.0,29.82456140350877,1,Oct
ORD-2023-1489,2023-03-18,2023-03-21,Small Business,United States,Displays,"4K UHD Monitor 27""",1,380,0.0,380.0,260,120.0,31.57894736842105,3,Mar
ORD-2023-1490,2023-12-31,2024-01-07,Corporate,Uae,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.0,110.0,45,65.0,59.09090909090909,7,Dec
ORD-2023-1491,2023-12-05,2023-12-07,Small Business,United States,Audio & Accessories,Mechanical Gaming Keyboard,2,110,0.0,220.0,90,130.0,59.09090909090909,2,Dec
ORD-2023-1492,2023-07-04,2023-07-06,Corporate,Germany,Audio & Accessories,Noise-Cancelling Headphones,4,220,0.0,880.0,380,500.0,56.81818181818182,2,Jul
ORD-2023-1493,2023-04-18,2023-04-21,Corporate,United Kingdom,Mobile Devices,Smartwatch Series 5,4,280,0.1,1008.0,600,408.0,40.476190476190474,3,Apr
ORD-2023-1494,2023-11-06,2023-11-07,Consumer,United States,Computing,Laptop Pro 15,2,1200,0.0,2400.0,1560,840.0,35.0,1,Nov
ORD-2023-1495,2023-10-04,2023-10-07,Small Business,Saudi Arabia,Mobile Devices,Smartphone Ultra,2,950,0.1,1710.0,1200,510.0,29.82456140350877,3,Oct
ORD-2023-1496,2023-07-18,2023-07-22,Corporate,Uae,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.0,220.0,95,125.0,56.81818181818182,4,Jul
ORD-2023-1497,2023-10-04,2023-10-08,Consumer,Egypt,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.3,77.0,45,32.0,41.55844155844156,4,Oct
ORD-2023-1498,2023-01-23,2023-01-26,Consumer,United Kingdom,Mobile Devices,Smartphone Ultra,3,950,0.05,2707.5,1800,907.5,33.51800554016621,3,Jan
ORD-2023-1499,2023-09-24,2023-10-01,Corporate,Egypt,Audio & Accessories,Mechanical Gaming Keyboard,3,110,0.05,313.5,135,178.5,56.9377990430622,7,Sep
ORD-2023-1500,2023-10-25,2023-10-31,Corporate,Saudi Arabia,Mobile Devices,Smartphone Ultra,1,950,0.05,902.5,600,302.5,33.51800554016621,6,Oct
ORD-2023-1501,2023-02-28,2023-03-04,Corporate,Egypt,Mobile Devices,Smartphone Ultra,3,950,0.05,2707.5,1800,907.5,33.51800554016621,4,Feb
ORD-2023-1502,2023-10-14,2023-10-16,Small Business,Egypt,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.0,110.0,45,65.0,59.09090909090909,2,Oct
ORD-2023-1503,2023-08-06,2023-08-10,Consumer,United Kingdom,Displays,"4K UHD Monitor 27""",4,380,0.0,1520.0,1040,480.0,31.57894736842105,4,Aug
ORD-2023-1504,2023-09-08,2023-09-09,Consumer,Egypt,Computing,"Tablet Air 10""",3,520,0.1,1404.0,1020,384.0,27.350427350427353,1,Sep
ORD-2023-1505,2023-01-09,2023-01-12,Small Business,Saudi Arabia,Audio & Accessories,Mechanical Gaming Keyboard,3,110,0.05,313.5,135,178.5,56.9377990430622,3,Jan
ORD-2023-1506,2023-05-27,2023-06-02,Consumer,Saudi Arabia,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,6,May
ORD-2023-1507,2023-03-27,2023-03-31,Consumer,Saudi Arabia,Displays,"4K UHD Monitor 27""",2,380,0.05,722.0,520,202.0,27.977839335180054,4,Mar
ORD-2023-1508,2023-07-11,2023-07-14,Consumer,Germany,Audio & Accessories,Mechanical Gaming Keyboard,2,110,0.0,220.0,90,130.0,59.09090909090909,3,Jul
ORD-2023-1509,2023-01-13,2023-01-17,Consumer,Egypt,Mobile Devices,Smartwatch Series 5,1,280,0.05,266.0,150,116.0,43.609022556390975,4,Jan
ORD-2023-1510,2023-05-23,2023-05-26,Corporate,Saudi Arabia,Audio & Accessories,Mechanical Gaming Keyboard,2,110,0.0,220.0,90,130.0,59.09090909090909,3,May
ORD-2023-1511,2023-03-20,2023-03-21,Corporate,Uae,Mobile Devices,Smartwatch Series 5,2,280,0.3,392.0,300,92.0,23.46938775510204,1,Mar
ORD-2023-1512,2023-05-05,2023-05-08,Corporate,Uae,Mobile Devices,Smartwatch Series 5,3,280,0.1,756.0,450,306.0,40.476190476190474,3,May
ORD-2023-1513,2023-08-30,2023-09-06,Corporate,Egypt,Computing,"Tablet Air 10""",3,520,0.05,1482.0,1020,462.0,31.17408906882591,7,Aug
ORD-2023-1514,2023-10-01,2023-10-04,Small Business,United States,Mobile Devices,Smartwatch Series 5,10,280,0.05,2660.0,1500,1160.0,43.609022556390975,3,Oct
ORD-2023-1515,2023-01-04,2023-01-05,Corporate,Uae,Computing,"Tablet Air 10""",1,520,0.0,520.0,340,180.0,34.61538461538461,1,Jan
ORD-2023-1516,2023-06-16,2023-06-18,Consumer,Germany,Audio & Accessories,Noise-Cancelling Headphones,2,220,0.0,440.0,190,250.0,56.81818181818182,2,Jun
ORD-2023-1517,2023-10-31,2023-11-02,Consumer,Uae,Computing,"Tablet Air 10""",8,520,0.05,3952.0,2720,1232.0,31.17408906882591,2,Oct
ORD-2023-1518,2023-09-03,2023-09-04,Small Business,Uae,Computing,"Tablet Air 10""",10,520,0.0,5200.0,3400,1800.0,34.61538461538461,1,Sep
ORD-2023-1519,2023-01-20,2023-01-21,Consumer,Saudi Arabia,Mobile Devices,Smartphone Ultra,3,950,0.1,2565.0,1800,765.0,29.82456140350877,1,Jan
ORD-2023-1520,2023-06-30,2023-07-02,Consumer,United States,Audio & Accessories,Noise-Cancelling Headphones,2,220,0.0,440.0,190,250.0,56.81818181818182,2,Jun
ORD-2023-1521,2023-09-23,2023-09-27,Corporate,United Kingdom,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.15,187.0,95,92.0,49.19786096256685,4,Sep
ORD-2023-1522,2023-10-22,2023-10-27,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,5,220,0.0,1100.0,475,625.0,56.81818181818182,5,Oct
ORD-2023-1523,2023-03-14,2023-03-16,Corporate,United Kingdom,Displays,"4K UHD Monitor 27""",4,380,0.2,1216.0,1040,176.0,14.473684210526317,2,Mar
ORD-2023-1524,2023-12-18,2023-12-21,Corporate,Uae,Mobile Devices,Smartphone Ultra,1,950,0.0,950.0,600,350.0,36.84210526315789,3,Dec
ORD-2023-1525,2023-10-15,2023-10-18,Corporate,United States,Mobile Devices,Smartwatch Series 5,3,280,0.1,756.0,450,306.0,40.476190476190474,3,Oct
ORD-2023-1526,2023-04-05,2023-04-07,Small Business,Egypt,Mobile Devices,Smartphone Ultra,2,950,0.0,1900.0,1200,700.0,36.84210526315789,2,Apr
ORD-2023-1527,2023-03-04,2023-03-05,Corporate,Egypt,Mobile Devices,Smartphone Ultra,1,950,0.0,950.0,600,350.0,36.84210526315789,1,Mar
ORD-2023-1528,2023-12-14,2023-12-17,Corporate,Saudi Arabia,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.0,110.0,45,65.0,59.09090909090909,3,Dec
ORD-2023-1529,2023-10-20,2023-10-23,Corporate,United States,Audio & Accessories,Mechanical Gaming Keyboard,2,110,0.0,220.0,90,130.0,59.09090909090909,3,Oct
ORD-2023-1530,2023-03-10,2023-03-14,Consumer,Egypt,Mobile Devices,Smartphone Ultra,8,950,0.0,7600.0,4800,2800.0,36.84210526315789,4,Mar
ORD-2023-1531,2023-01-14,2023-01-18,Consumer,Germany,Mobile Devices,Smartwatch Series 5,2,280,0.2,448.0,300,148.0,33.035714285714285,4,Jan
ORD-2023-1532,2023-12-14,2023-12-16,Consumer,Uae,Mobile Devices,Smartphone Ultra,5,950,0.05,4512.5,3000,1512.5,33.51800554016621,2,Dec
ORD-2023-1533,2023-05-30,2023-06-04,Consumer,Egypt,Mobile Devices,Smartphone Ultra,10,950,0.1,8550.0,6000,2550.0,29.82456140350877,5,May
ORD-2023-1534,2023-02-01,2023-02-02,Consumer,United Kingdom,Displays,"4K UHD Monitor 27""",5,380,0.05,1805.0,1300,505.0,27.977839335180054,1,Feb
ORD-2023-1535,2023-09-02,2023-09-06,Small Business,Saudi Arabia,Mobile Devices,Smartphone Ultra,4,950,0.05,3610.0,2400,1210.0,33.51800554016621,4,Sep
ORD-2023-1536,2023-11-19,2023-11-20,Corporate,United Kingdom,Mobile Devices,Smartphone Ultra,4,950,0.15,3230.0,2400,830.0,25.696594427244584,1,Nov
ORD-2023-1537,2023-11-10,2023-11-15,Corporate,Saudi Arabia,Computing,"Tablet Air 10""",1,520,0.05,494.0,340,154.0,31.17408906882591,5,Nov
ORD-2023-1538,2023-09-01,2023-09-02,Consumer,Uae,Displays,"4K UHD Monitor 27""",1,380,0.0,380.0,260,120.0,31.57894736842105,1,Sep
ORD-2023-1539,2023-01-13,2023-01-17,Consumer,Saudi Arabia,Mobile Devices,Smartwatch Series 5,3,280,0.0,840.0,450,390.0,46.42857142857143,4,Jan
ORD-2023-1540,2023-09-08,2023-09-09,Consumer,United States,Computing,Laptop Pro 15,4,1200,0.05,4560.0,3120,1440.0,31.57894736842105,1,Sep
ORD-2023-1541,2023-02-03,2023-02-05,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,3,220,0.1,594.0,285,309.0,52.02020202020202,2,Feb
ORD-2023-1542,2023-09-27,2023-09-29,Consumer,Egypt,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,2,Sep
ORD-2023-1543,2023-07-29,2023-08-01,Corporate,United Kingdom,Computing,Laptop Pro 15,15,1200,0.1,16200.0,11700,4500.0,27.77777777777778,3,Jul
ORD-2023-1544,2023-01-06,2023-01-09,Corporate,Saudi Arabia,Displays,"4K UHD Monitor 27""",5,380,0.05,1805.0,1300,505.0,27.977839335180054,3,Jan
ORD-2023-1545,2023-04-30,2023-05-07,Consumer,Uae,Mobile Devices,Smartwatch Series 5,8,280,0.0,2240.0,1200,1040.0,46.42857142857143,7,Apr
ORD-2023-1546,2023-11-24,2023-11-26,Corporate,Germany,Computing,Laptop Pro 15,3,1200,0.0,3600.0,2340,1260.0,35.0,2,Nov
ORD-2023-1547,2023-05-28,2023-06-04,Consumer,United Kingdom,Mobile Devices,Smartphone Ultra,3,950,0.0,2850.0,1800,1050.0,36.84210526315789,7,May
ORD-2023-1548,2023-08-23,2023-08-25,Corporate,Saudi Arabia,Displays,"4K UHD Monitor 27""",2,380,0.05,722.0,520,202.0,27.977839335180054,2,Aug
ORD-2023-1549,2023-04-11,2023-04-13,Consumer,Germany,Computing,"Tablet Air 10""",1,520,0.1,468.0,340,128.0,27.350427350427353,2,Apr
ORD-2023-1550,2023-02-16,2023-02-19,Consumer,Egypt,Displays,"4K UHD Monitor 27""",3,380,0.0,1140.0,780,360.0,31.57894736842105,3,Feb
ORD-2023-1551,2023-03-22,2023-03-25,Corporate,Saudi Arabia,Displays,"4K UHD Monitor 27""",5,380,0.0,1900.0,1300,600.0,31.57894736842105,3,Mar
ORD-2023-1552,2023-05-27,2023-06-01,Small Business,Uae,Computing,Laptop Pro 15,2,1200,0.0,2400.0,1560,840.0,35.0,5,May
ORD-2023-1553,2023-02-01,2023-02-06,Consumer,Uae,Audio & Accessories,Noise-Cancelling Headphones,2,220,0.1,396.0,190,206.0,52.02020202020202,5,Feb
ORD-2023-1554,2023-02-14,2023-02-16,Small Business,Germany,Computing,"Tablet Air 10""",1,520,0.05,494.0,340,154.0,31.17408906882591,2,Feb
ORD-2023-1555,2023-06-04,2023-06-06,Small Business,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.15,187.0,95,92.0,49.19786096256685,2,Jun
ORD-2023-1556,2023-11-25,2023-11-27,Consumer,Egypt,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.0,220.0,95,125.0,56.81818181818182,2,Nov
ORD-2023-1557,2023-12-08,2023-12-12,Consumer,United Kingdom,Computing,"Tablet Air 10""",1,520,0.15,442.0,340,102.0,23.076923076923077,4,Dec
ORD-2023-1558,2023-04-13,2023-04-16,Consumer,Saudi Arabia,Displays,"4K UHD Monitor 27""",1,380,0.1,342.0,260,82.0,23.976608187134502,3,Apr
ORD-2023-1559,2023-09-11,2023-09-12,Consumer,United Kingdom,Mobile Devices,Smartphone Ultra,1,950,0.0,950.0,600,350.0,36.84210526315789,1,Sep
ORD-2023-1560,2023-09-01,2023-09-04,Consumer,Uae,Mobile Devices,Smartphone Ultra,4,950,0.1,3420.0,2400,1020.0,29.82456140350877,3,Sep
ORD-2023-1561,2023-02-23,2023-02-27,Corporate,Uae,Audio & Accessories,Mechanical Gaming Keyboard,8,110,0.1,792.0,360,432.0,54.54545454545454,4,Feb
ORD-2023-1562,2023-08-26,2023-08-27,Consumer,Egypt,Computing,"Tablet Air 10""",1,520,0.1,468.0,340,128.0,27.350427350427353,1,Aug
ORD-2023-1563,2023-06-13,2023-06-16,Consumer,Uae,Mobile Devices,Smartphone Ultra,1,950,0.05,902.5,600,302.5,33.51800554016621,3,Jun
ORD-2023-1564,2023-08-17,2023-08-21,Small Business,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.1,198.0,95,103.0,52.02020202020202,4,Aug
ORD-2023-1565,2023-10-19,2023-10-22,Small Business,United Kingdom,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,3,Oct
ORD-2023-1566,2023-02-06,2023-02-08,Consumer,Germany,Computing,"Tablet Air 10""",10,520,0.0,5200.0,3400,1800.0,34.61538461538461,2,Feb
ORD-2023-1567,2023-04-20,2023-04-25,Consumer,Germany,Computing,Laptop Pro 15,2,1200,0.05,2280.0,1560,720.0,31.57894736842105,5,Apr
ORD-2023-1568,2023-04-26,2023-04-30,Corporate,United States,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,4,Apr
ORD-2023-1569,2023-03-09,2023-03-11,Consumer,United Kingdom,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.1,198.0,95,103.0,52.02020202020202,2,Mar
ORD-2023-1570,2023-12-11,2023-12-14,Consumer,Egypt,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.0,220.0,95,125.0,56.81818181818182,3,Dec
ORD-2023-1571,2023-03-23,2023-03-24,Corporate,Germany,Computing,"Tablet Air 10""",3,520,0.05,1482.0,1020,462.0,31.17408906882591,1,Mar
ORD-2023-1572,2023-12-08,2023-12-10,Consumer,Egypt,Audio & Accessories,Noise-Cancelling Headphones,3,220,0.2,528.0,285,243.0,46.02272727272727,2,Dec
ORD-2023-1573,2023-08-28,2023-08-31,Small Business,Uae,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,3,Aug
ORD-2023-1574,2023-08-31,2023-09-01,Consumer,Uae,Computing,Laptop Pro 15,4,1200,0.0,4800.0,3120,1680.0,35.0,1,Aug
ORD-2023-1575,2023-03-25,2023-03-26,Consumer,Uae,Computing,"Tablet Air 10""",1,520,0.2,416.0,340,76.0,18.269230769230766,1,Mar
ORD-2023-1576,2023-07-08,2023-07-11,Consumer,Saudi Arabia,Computing,Laptop Pro 15,5,1200,0.05,5700.0,3900,1800.0,31.57894736842105,3,Jul
ORD-2023-1577,2023-04-03,2023-04-06,Small Business,Egypt,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,3,Apr
ORD-2023-1578,2023-09-13,2023-09-14,Small Business,Germany,Displays,"4K UHD Monitor 27""",8,380,0.05,2888.0,2080,808.0,27.977839335180054,1,Sep
ORD-2023-1579,2023-12-08,2023-12-09,Corporate,Germany,Mobile Devices,Smartphone Ultra,2,950,0.0,1900.0,1200,700.0,36.84210526315789,1,Dec
ORD-2023-1580,2023-11-23,2023-11-27,Consumer,Uae,Audio & Accessories,Mechanical Gaming Keyboard,2,110,0.05,209.0,90,119.0,56.9377990430622,4,Nov
ORD-2023-1581,2023-04-17,2023-04-23,Consumer,Uae,Displays,"4K UHD Monitor 27""",8,380,0.05,2888.0,2080,808.0,27.977839335180054,6,Apr
ORD-2023-1582,2023-01-14,2023-01-16,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.1,198.0,95,103.0,52.02020202020202,2,Jan
ORD-2023-1583,2023-04-11,2023-04-13,Small Business,Germany,Mobile Devices,Smartwatch Series 5,10,280,0.2,2240.0,1500,740.0,33.035714285714285,2,Apr
ORD-2023-1584,2023-11-02,2023-11-05,Consumer,Germany,Audio & Accessories,Mechanical Gaming Keyboard,3,110,0.3,231.0,135,96.0,41.55844155844156,3,Nov
ORD-2023-1585,2023-04-19,2023-04-20,Consumer,United States,Mobile Devices,Smartphone Ultra,4,950,0.05,3610.0,2400,1210.0,33.51800554016621,1,Apr
ORD-2023-1586,2023-04-01,2023-04-03,Consumer,Egypt,Audio & Accessories,Noise-Cancelling Headphones,2,220,0.1,396.0,190,206.0,52.02020202020202,2,Apr
ORD-2023-1587,2023-10-22,2023-10-26,Consumer,Egypt,Displays,"4K UHD Monitor 27""",1,380,0.15,323.0,260,63.0,19.5046439628483,4,Oct
ORD-2023-1588,2023-02-24,2023-02-26,Consumer,Uae,Mobile Devices,Smartphone Ultra,2,950,0.0,1900.0,1200,700.0,36.84210526315789,2,Feb
ORD-2023-1589,2023-08-21,2023-08-27,Small Business,Uae,Mobile Devices,Smartwatch Series 5,5,280,0.3,980.0,750,230.0,23.46938775510204,6,Aug
ORD-2023-1590,2023-08-30,2023-09-01,Small Business,Saudi Arabia,Computing,Laptop Pro 15,2,1200,0.0,2400.0,1560,840.0,35.0,2,Aug
ORD-2023-1591,2023-10-08,2023-10-10,Consumer,Egypt,Computing,"Tablet Air 10""",1,520,0.0,520.0,340,180.0,34.61538461538461,2,Oct
ORD-2023-1592,2023-11-25,2023-11-27,Consumer,Egypt,Mobile Devices,Smartwatch Series 5,2,280,0.15,476.0,300,176.0,36.97478991596639,2,Nov
ORD-2023-1593,2023-10-07,2023-10-08,Consumer,Saudi Arabia,Mobile Devices,Smartwatch Series 5,1,280,0.1,252.0,150,102.0,40.476190476190474,1,Oct
ORD-2023-1594,2023-03-17,2023-03-19,Small Business,Saudi Arabia,Computing,"Tablet Air 10""",1,520,0.05,494.0,340,154.0,31.17408906882591,2,Mar
ORD-2023-1595,2023-10-23,2023-10-26,Consumer,United States,Computing,"Tablet Air 10""",2,520,0.0,1040.0,680,360.0,34.61538461538461,3,Oct
ORD-2023-1596,2023-11-27,2023-11-29,Consumer,Saudi Arabia,Audio & Accessories,Mechanical Gaming Keyboard,3,110,0.0,330.0,135,195.0,59.09090909090909,2,Nov
ORD-2023-1597,2023-10-20,2023-10-23,Consumer,United Kingdom,Computing,Laptop Pro 15,3,1200,0.0,3600.0,2340,1260.0,35.0,3,Oct
ORD-2023-1598,2023-09-02,2023-09-03,Consumer,Egypt,Mobile Devices,Smartphone Ultra,10,950,0.2,7600.0,6000,1600.0,21.052631578947366,1,Sep
ORD-2023-1599,2023-06-24,2023-06-25,Small Business,United Kingdom,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.0,110.0,45,65.0,59.09090909090909,1,Jun
ORD-2023-1600,2023-12-10,2023-12-13,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,4,220,0.0,880.0,380,500.0,56.81818181818182,3,Dec
ORD-2023-1601,2023-05-15,2023-05-18,Corporate,Egypt,Audio & Accessories,Noise-Cancelling Headphones,10,220,0.3,1540.0,950,590.0,38.311688311688314,3,May
ORD-2023-1602,2023-08-27,2023-08-31,Small Business,United Kingdom,Displays,"4K UHD Monitor 27""",2,380,0.0,760.0,520,240.0,31.57894736842105,4,Aug
ORD-2023-1603,2023-03-17,2023-03-19,Consumer,United States,Audio & Accessories,Mechanical Gaming Keyboard,15,110,0.0,1650.0,675,975.0,59.09090909090909,2,Mar
ORD-2023-1604,2023-05-17,2023-05-18,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,5,220,0.0,1100.0,475,625.0,56.81818181818182,1,May
ORD-2023-1605,2023-01-04,2023-01-08,Consumer,Uae,Audio & Accessories,Mechanical Gaming Keyboard,3,110,0.0,330.0,135,195.0,59.09090909090909,4,Jan
ORD-2023-1606,2023-01-31,2023-02-03,Corporate,Egypt,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,3,Jan
ORD-2023-1607,2023-01-01,2023-01-04,Corporate,Saudi Arabia,Computing,"Tablet Air 10""",5,520,0.05,2470.0,1700,770.0,31.17408906882591,3,Jan
ORD-2023-1608,2023-06-29,2023-07-01,Small Business,Uae,Mobile Devices,Smartwatch Series 5,2,280,0.0,560.0,300,260.0,46.42857142857143,2,Jun
ORD-2023-1609,2023-03-11,2023-03-13,Consumer,Egypt,Displays,"4K UHD Monitor 27""",3,380,0.05,1083.0,780,303.0,27.977839335180054,2,Mar
ORD-2023-1610,2023-09-02,2023-09-05,Consumer,Egypt,Displays,"4K UHD Monitor 27""",4,380,0.1,1368.0,1040,328.0,23.976608187134502,3,Sep
ORD-2023-1611,2023-06-22,2023-06-25,Consumer,United States,Mobile Devices,Smartwatch Series 5,1,280,0.0,280.0,150,130.0,46.42857142857143,3,Jun
ORD-2023-1612,2023-03-28,2023-03-30,Consumer,Uae,Computing,"Tablet Air 10""",1,520,0.1,468.0,340,128.0,27.350427350427353,2,Mar
ORD-2023-1613,2023-11-22,2023-11-24,Small Business,Uae,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.05,104.5,45,59.5,56.9377990430622,2,Nov
ORD-2023-1614,2023-12-07,2023-12-10,Small Business,United States,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,3,Dec
ORD-2023-1615,2023-07-27,2023-08-02,Corporate,Uae,Displays,"4K UHD Monitor 27""",1,380,0.1,342.0,260,82.0,23.976608187134502,6,Jul
ORD-2023-1616,2023-09-06,2023-09-10,Consumer,Uae,Computing,Laptop Pro 15,3,1200,0.05,3420.0,2340,1080.0,31.57894736842105,4,Sep
ORD-2023-1617,2023-03-30,2023-04-02,Corporate,United Kingdom,Computing,"Tablet Air 10""",2,520,0.15,884.0,680,204.0,23.076923076923077,3,Mar
ORD-2023-1618,2023-09-11,2023-09-13,Corporate,Saudi Arabia,Mobile Devices,Smartphone Ultra,10,950,0.05,9025.0,6000,3025.0,33.51800554016621,2,Sep
ORD-2023-1619,2023-11-03,2023-11-05,Corporate,Uae,Displays,"4K UHD Monitor 27""",2,380,0.0,760.0,520,240.0,31.57894736842105,2,Nov
ORD-2023-1620,2023-03-28,2023-04-01,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.15,187.0,95,92.0,49.19786096256685,4,Mar
ORD-2023-1621,2023-12-04,2023-12-08,Consumer,Egypt,Displays,"4K UHD Monitor 27""",1,380,0.1,342.0,260,82.0,23.976608187134502,4,Dec
ORD-2023-1622,2023-06-21,2023-06-23,Consumer,Uae,Audio & Accessories,Mechanical Gaming Keyboard,2,110,0.05,209.0,90,119.0,56.9377990430622,2,Jun
ORD-2023-1623,2023-09-29,2023-10-02,Corporate,United States,Displays,"4K UHD Monitor 27""",1,380,0.15,323.0,260,63.0,19.5046439628483,3,Sep
ORD-2023-1624,2023-10-24,2023-10-25,Small Business,Egypt,Displays,"4K UHD Monitor 27""",2,380,0.05,722.0,520,202.0,27.977839335180054,1,Oct
ORD-2023-1625,2023-08-17,2023-08-19,Consumer,United States,Displays,"4K UHD Monitor 27""",2,380,0.0,760.0,520,240.0,31.57894736842105,2,Aug
ORD-2023-1626,2023-11-28,2023-12-05,Small Business,Egypt,Displays,"4K UHD Monitor 27""",2,380,0.2,608.0,520,88.0,14.473684210526317,7,Nov
ORD-2023-1627,2023-04-17,2023-04-20,Small Business,Egypt,Mobile Devices,Smartwatch Series 5,1,280,0.0,280.0,150,130.0,46.42857142857143,3,Apr
ORD-2023-1628,2023-03-17,2023-03-22,Corporate,Egypt,Computing,Laptop Pro 15,1,1200,0.05,1140.0,780,360.0,31.57894736842105,5,Mar
ORD-2023-1629,2023-12-06,2023-12-07,Corporate,Egypt,Audio & Accessories,Mechanical Gaming Keyboard,1,110,0.0,110.0,45,65.0,59.09090909090909,1,Dec
ORD-2023-1630,2023-12-18,2023-12-20,Consumer,United Kingdom,Mobile Devices,Smartwatch Series 5,3,280,0.0,840.0,450,390.0,46.42857142857143,2,Dec
ORD-2023-1631,2023-01-22,2023-01-24,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,4,220,0.05,836.0,380,456.0,54.54545454545454,2,Jan
ORD-2023-1632,2023-10-09,2023-10-11,Corporate,Egypt,Computing,Laptop Pro 15,1,1200,0.15,1020.0,780,240.0,23.52941176470588,2,Oct
ORD-2023-1633,2023-10-10,2023-10-12,Corporate,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,4,220,0.15,748.0,380,368.0,49.19786096256685,2,Oct
ORD-2023-1634,2023-09-18,2023-09-22,Corporate,United Kingdom,Computing,Laptop Pro 15,5,1200,0.1,5400.0,3900,1500.0,27.77777777777778,4,Sep
ORD-2023-1635,2023-05-02,2023-05-03,Consumer,Germany,Computing,Laptop Pro 15,1,1200,0.0,1200.0,780,420.0,35.0,1,May
ORD-2023-1636,2023-09-30,2023-10-03,Consumer,Saudi Arabia,Displays,"4K UHD Monitor 27""",1,380,0.0,380.0,260,120.0,31.57894736842105,3,Sep
ORD-2023-1637,2023-01-20,2023-01-24,Consumer,Uae,Audio & Accessories,Noise-Cancelling Headphones,3,220,0.0,660.0,285,375.0,56.81818181818182,4,Jan
ORD-2023-1638,2023-06-24,2023-06-30,Consumer,Saudi Arabia,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.15,187.0,95,92.0,49.19786096256685,6,Jun
ORD-2023-1639,2023-08-15,2023-08-17,Corporate,Egypt,Mobile Devices,Smartwatch Series 5,1,280,0.1,252.0,150,102.0,40.476190476190474,2,Aug
ORD-2023-1640,2023-09-21,2023-09-22,Consumer,Egypt,Mobile Devices,Smartphone Ultra,2,950,0.0,1900.0,1200,700.0,36.84210526315789,1,Sep
ORD-2023-1641,2023-09-07,2023-09-09,Corporate,Saudi Arabia,Computing,Laptop Pro 15,2,1200,0.1,2160.0,1560,600.0,27.77777777777778,2,Sep
ORD-2023-1642,2023-02-10,2023-02-13,Consumer,Uae,Computing,Laptop Pro 15,2,1200,0.3,1680.0,1560,120.0,7.142857142857142,3,Feb
ORD-2023-1643,2023-04-10,2023-04-17,Corporate,United States,Mobile Devices,Smartphone Ultra,3,950,0.0,2850.0,1800,1050.0,36.84210526315789,7,Apr
ORD-2023-1644,2023-03-19,2023-03-20,Corporate,Egypt,Computing,"Tablet Air 10""",1,520,0.05,494.0,340,154.0,31.17408906882591,1,Mar
ORD-2023-1645,2023-09-18,2023-09-21,Corporate,Saudi Arabia,Displays,"4K UHD Monitor 27""",1,380,0.0,380.0,260,120.0,31.57894736842105,3,Sep
ORD-2023-1646,2023-05-08,2023-05-09,Consumer,Uae,Audio & Accessories,Noise-Cancelling Headphones,1,220,0.0,220.0,95,125.0,56.81818181818182,1,May
ORD-2023-1647,2023-09-11,2023-09-13,Corporate,Egypt,Computing,"Tablet Air 10""",1,520,0.0,520.0,340,180.0,34.61538461538461,2,Sep
